system:index,Group 0,Group 1,Group 10,Group 11,Group 12,Group 13,Group 14,Group 15,Group 16,Group 17,Group 18,Group 2,Group 3,Group 4,Group 5,Group 6,Group 7,Group 8,Group 9,abbreviati,areaHa,country_co,country_na,cover_2000,loss,wld_rgn,.geo
0000448dbb3a23f2aec1,0.0,,,,,,,,,,,,,,,,,,,,247798.8685363104,UU,IN-CH Small Disputed Areas,46.65098039215687,0.0,S Asia,"{""type"":""Point"",""coordinates"":[79.24621050590427,31.27050732011979]}"
00002581544e2034788a,2.5375934036078432E8,,3551498.9375,,887111.8125,,,,,874030.125,,,,890080.5625,,882051.1875,887111.8125,3520150.6343137254,1.06424204375E7,,1.477929144260885E7,NP,Nepal,4220444.172549035,312.7607843137255,S Asia,"{""type"":""Point"",""coordinates"":[83.9761416224727,28.267652586988536]}"
0000ced9dbb9aa6cba20,0.0,,,,,,,,,,,,,,,,,,,,5988.079069344877,UU,Kalapani Area,3.8705882352941177,0.0,S Asia,"{""type"":""Point"",""coordinates"":[80.97726988643973,30.212965226466356]}"
0000d80a6d031c9dba34,0.0,,,,,,,,,,,,,,,,,,,,10806.384099145313,UU,Dramana-Shakatoe Area,285.2941176470588,0.0,S Asia,"{""type"":""Point"",""coordinates"":[89.08426234554517,27.562535774242026]}"
00006916a7b09326574c,1.9408864857029412E9,3941916.4375,1974114.0,6874120.625,1.77320645625E7,6879542.0625,1.4731857375E7,5900697.125,5899804.9375,1.477163625E7,2950764.6875,1973431.25,7890431.75,2959896.6875,985877.5625,2950645.125,5911090.75,2959807.625,1.27787695625E7,Sri Lan.,6625376.577223021,CE,Sri Lanka,3264886.6313725524,2094.4901960784314,S Asia,"{""type"":""Point"",""coordinates"":[80.70289259697314,7.612632691554339]}"
0000972a79f32d0cee12,0.0,,,,,,,,,,,,,,,,,,,,3.0922783409680482E7,MU,Oman,2397.5960784313725,0.0,SW Asia,"{""type"":""Point"",""coordinates"":[56.07637345018267,20.577720172726305]}"
0000a0a30ebbe5a6e157,0.0,,,,,,,,,,,,,,,,,,,U.A.E.,7073578.586232744,AE,United Arab Emirates,32.80392156862745,0.0,SW Asia,"{""type"":""Point"",""coordinates"":[54.32748223490993,23.909232910353108]}"
00005fa6fc3ec49447a1,0.0,,,,,,,,,,,,,,,,,,,,1167196.8585735012,QA,Qatar,0.0,0.0,SW Asia,"{""type"":""Point"",""coordinates"":[51.192975777598356,25.279186233526804]}"
0000bd88d97954ef79b5,0.0,,,,,,,,,,,,,,,,,,,Bahr.,77980.04193654303,BA,Bahrain,0.0,0.0,SW Asia,"{""type"":""Point"",""coordinates"":[50.56475702284268,26.052066648501416]}"
00007229417963570cf0,9514681.125,,,,,,,,,,,,,,,,,,,,1.6233013724932787E8,IR,Iran,1718041.3450980387,12.0,SW Asia,"{""type"":""Point"",""coordinates"":[54.46991596392057,32.515353654703944]}"
00004e287465c788369e,3202066.1875,,,,,,,,,,,,,,,,,,,Turkm.,4.888682182560155E7,TX,Turkmenistan,13763.054901960786,4.0,Central Asia,"{""type"":""Point"",""coordinates"":[59.26639356113324,39.206731060487314]}"
00008460fd0c6ef1afe0,0.0,,,,,,,,,,,,,,,,,,,Kuw.,1728675.0110424077,KU,Kuwait,0.0,0.0,SW Asia,"{""type"":""Point"",""coordinates"":[47.61080793160841,29.351312108533314]}"
0000076f14e4bcdd570d,5.28296414375E7,,,,,,,,,,,,,,,,779279.8125,,,Azer.,8602357.274508726,AJ,Azerbaijan,1379683.203921568,70.0,SW Asia,"{""type"":""Point"",""coordinates"":[47.52433326684244,40.28977046524168]}"
0000df9ac30fdb334e3e,5267967.5,,,,,,,,,,,,,,,,,,,Arm.,2976971.5378924585,AM,Armenia,369297.7254901955,7.0,SW Asia,"{""type"":""Point"",""coordinates"":[44.947770373094635,40.294047021762836]}"
000004727f3079755070,8.452474146150526E10,2.0278612783566177E8,7.983213521582108E8,4.603452443259559E9,5.383864290786765E8,4.209451815371324E8,3.513294130310049E8,4.00956420933701E8,4.8311656680330884E8,5.2341811096544117E8,5.253981284415441E8,2.5340157485882354E8,5.2583206009767157E8,3.9139334926617646E8,3.364400785029412E8,2.63150473625E8,4.438126857484069E8,3.7755563924191177E8,4.765991113002451E8,Rus.,2.5253225569079292E8,RS,Russia,1.393526041058825E8,178830.01568627445,Europe,"{""type"":""Point"",""coordinates"":[44.56294163632838,53.530644189212104]}"
000025529ce0d04c863a,4.613188625E7,,,1490970.0625,,,,,,,,,,2234861.125,,,2982453.8125,2978752.3125,,Geo.,6955709.835822543,GG,Georgia,3630373.937254911,75.0,SW Asia,"{""type"":""Point"",""coordinates"":[43.52208107668771,42.18581843115874]}"
0000f887a92f1d7a143d,1.7770765055731625E10,1.70716013125E7,3.241409374019608E7,4.6081110128676474E7,3.676954345392157E7,2.4461703E7,1.487430653872549E7,2.994510441495098E7,2.3742435597083333E8,2.34686093125E7,2.53080301875E7,1.482996569117647E7,6.5566243040931374E7,4.301145978823529E7,2.55160369375E7,2.53912054375E7,6.391449435980392E7,9.75878483125E7,6.343257335318627E7,Ukr.,5.959089637912826E7,UP,Ukraine,1.4032268933333348E7,29249.474509803935,Europe,"{""type"":""Point"",""coordinates"":[31.471702054843643,49.04444770590045]}"
0000d01ec960940f3efc,4.734099622936273E9,5523945.1875,1.30137319375E7,1.6553400125E7,2.6097311671078432E7,6137163.0,6868717.125,677190.125,1.9089567875E7,2036893.375,1.0949941375E7,1.428710674632353E7,6211146.25,2.8226342375E7,2.47581401875E7,8910732.1875,9.549110906568627E7,1.99660723125E7,6903605.0,Rom.,2.37149897752265E7,RO,Romania,9835841.321568627,7341.450980392155,Europe,"{""type"":""Point"",""coordinates"":[24.98357436208126,45.837572459717606]}"
0000a84ec2fcf6aed445,2.5444740724264707E7,,,,,,,,,,,,,,,,,,,Mol.,3376143.070210174,MD,Moldova,442501.14117647026,37.3686274509804,Europe,"{""type"":""Point"",""coordinates"":[28.473965216390877,47.19461847848694]}"
00000e450c5a816152d4,2.017941171543138E11,1.8742000194033089E9,2.20102028840625E9,2.924630435708701E9,6.593405450456371E9,7.95216667929853E9,8.726732790610294E9,6.223876942081985E9,2.442928518501752E10,2.2548752604069363E10,1.4214956747893383E10,2.900583075116667E9,6.928848396096691E9,1.028998184455049E10,2.3416411976085787E9,3.8944381719031863E9,8.075409299148162E9,6.284594891430147E9,2.4622755740462008E9,Rus.,3.570597158406243E8,RS,Russia,2.786210217607844E8,614265.9803921569,N Asia,"{""type"":""Point"",""coordinates"":[93.77359270212219,56.41220609774638]}"
0000544c84c8f579dd08,9.30693749387372E10,2.3143443635468135E9,5.035727858125E8,2.5332898853475485E9,8.422572080604411E9,2.820547512617354E10,2.2468847242832848E10,2.1139732389368873E9,2.0129989108076473E10,1.241775493380675E10,2.0766868153693012E10,1.425923370313848E9,1.6454757379970589E9,1.469169314095098E9,2.039623222786152E9,4.495690594803555E9,3.7303014015561275E9,1.42592704275E9,7.0301954728125E8,Rus.,3.976820945100994E8,RS,Russia,2.1583569959215677E8,507013.6745098043,N Asia,"{""type"":""Point"",""coordinates"":[91.4608223072419,67.37832278882316]}"
00004bad4b4cbe972b8f,6.3111730701355736E10,1.8071491000202208E9,8.230928718738971E8,1.677284260864706E9,1.7435094044546568E9,1.2936876580275733E9,1.0614197277735294E9,8.521419138426471E8,1.0107806874072304E9,9.813996391887256E8,9.797798839822304E8,8.746673535463235E8,5.206728845E8,8.406741556224265E8,8.43125492586152E8,8.075387039557598E8,8.494343099460784E8,7.310427271406863E8,9.357488699574755E8,Rus.,1.3934770869564638E8,RS,Russia,1.4448487536470625E8,175278.0941176472,Europe,"{""type"":""Point"",""coordinates"":[45.54587473787467,64.97366996636156]}"
0000673e67eaaabefe38,7.523943561860323E10,8.505610525E7,1.6828219454375E8,1.7919850557794118E8,1.4180802939546567E8,1.2701903394791666E8,1.4008467125220588E8,1.660184331354167E8,2.597938360310049E8,3.988015156469363E8,3.5175757162916666E8,9.091671209375E7,6.383252446593137E7,1.0754218646875E8,2.0721232367659312E8,1.7529685464791667E8,1.2279934324632353E8,1.6529574706311274E8,1.8428575995232844E8,Fin.,3.3223708575352374E7,FI,Finland,3.528949354509806E7,173208.69411764666,Europe,"{""type"":""Point"",""coordinates"":[26.177624466459612,64.25363550852933]}"
0000cc0bbd8ce65604eb,1.2301312530703558E10,1938943.96875,1.943247609375E7,1.4787785976715686E7,1.5172350564338235E7,1.5866797769362746E7,2.9979567231495097E7,2.481742390625E7,5.872139901433824E7,6.096884906311274E7,5.88313300625E7,2529020.739338235,2904464.5625,1.122822353125E7,7832703.375,1.7128841750612743E7,1.17749133125E7,1.555018928125E7,8836172.96875,Nor.,3.1473838914951958E7,NO,Norway,1.8487813262745023E7,25931.858823529437,Europe,"{""type"":""Point"",""coordinates"":[12.342964574621233,63.962502099071095]}"
00004a2e590f6e7bb940,0.0,,,,,,,,,,,,,,,,,,,Sval.,5971685.593750051,SV,Svalbard,0.0,0.0,Europe,"{""type"":""Point"",""coordinates"":[18.314147673025044,78.80965597364688]}"
000087499e4b4f9a4e60,8.576403949080038E10,2.771748798254902E8,6.046622941354167E8,3.3970427280857843E8,4.450054465482843E8,4.1697661426593137E8,5.640725242808824E8,4.4768904567806375E8,5.921366456550245E8,6.366311767789216E8,6.240619861409314E8,4.076393436572304E8,1.910220767158088E8,6.730318071936275E8,4.9087343240625E8,5.803869916840686E8,4.3038854865625E8,5.6499659275E8,4.428187351057598E8,Swe.,4.450746841969501E7,SW,Sweden,4.43904479607844E7,197301.59215686232,Europe,"{""type"":""Point"",""coordinates"":[16.27182402401315,62.38471444522524]}"
000089037d08ad3786c7,1.131616251225E9,,1643778.0,572656.5,572912.1875,,2265020.375,,,1118427.4375,,,,,8273117.125,1652383.8125,1118942.875,554745.4375,547451.0,Den.,4285589.487066304,DA,Denmark,881908.3529411743,2066.1686274509802,Europe,"{""type"":""Point"",""coordinates"":[10.065025002582436,55.95466129700269]}"
0000ba985c3a0df0514c,9.100141114314459E9,3662740.21875,5192047.96875,1.684100982659314E7,4144551.03125,2055003.40625,9809355.84375,6783885.607598039,1.57520738125E7,2.087621090625E7,1.559309453125E7,2.26786365E7,1598708.4375,1560304.3125,2165048.6275735293,7719813.53125,1.0806813625E7,4657789.15625,6632131.214828432,Est.,4503066.337335462,EN,Estonia,4100515.8156862794,17741.34901960789,Europe,"{""type"":""Point"",""coordinates"":[25.551264945742957,58.67211414070695]}"
00004ed982defab6967a,1.500766619398702E10,2199682.5,2.57304655625E7,2.9255212125E7,8167962.9375,5479433.75,6569330.3125,9857808.3125,1.25867458125E7,1.479626009632353E7,2.07717519375E7,4374257.0,2165033.5,7642678.9375,1.1603735874754902E7,7640974.1875,8221601.9375,8204441.5,1.0938355875E7,Lat.,6427142.959036639,LG,Latvia,5264010.819607834,27804.839215686297,Europe,"{""type"":""Point"",""coordinates"":[24.93495105864898,56.86283249388326]}"
000012b3a69b308360bb,6.108595961602208E9,,2857827.75,4.256949125E7,1715502.0,1741472.25,560574.5625,1149715.3125,7499851.9375,8667519.875,3445883.6875,,1691752.125,1151797.0625,588521.0625,1175149.5625,,,559281.75,Lith.,6460962.403497651,LH,Lithuania,3280284.31372549,10820.639215686288,Europe,"{""type"":""Point"",""coordinates"":[23.90987253359593,55.3347893449431]}"
000099037d7201df5023,1.336262062606399E10,4110313.5,1.9624996E7,4.2950169121323526E7,2.68791985625E7,1.662994325E7,1.91214083125E7,2.839066489754902E7,1.7920039654975492E8,9.325219647965686E7,4.2325115E7,1.67473131875E7,6.893780815661764E7,2.04434166875E7,2.67482710625E7,2.55284361875E7,1.1876230137009803E7,2.3710195375E7,4.924111733431373E7,Bela.,2.067468257723659E7,BO,Belarus,1.2147370796078373E7,23580.996078431406,Europe,"{""type"":""Point"",""coordinates"":[28.031487539291188,53.530293811936986]}"
0000910d28d5931a07c1,1.7344743022274033E10,,9400902.25,9343603.8125,9759466.25,7374746.9375,9556360.75,3040924.3125,2.8739455746813722E7,4.85452700625E7,3.065303315625E8,4819167.3125,3.50841181875E7,2969738.1875,2.427595993382353E7,1271996.0625,1.26072830625E7,2.215954765E7,6754173.3125,Pol.,3.1071761221853938E7,PL,Poland,1.3270708094117632E7,29283.305882352965,Europe,"{""type"":""Point"",""coordinates"":[19.43123725102466,52.108974500154446]}"
00002a6134e925636ad1,6.9759353171553955E9,1867780.375,1.6023143E7,1.17449905625E7,1.2864721018137256E7,4317746.875,6269527.125,3790216.25,9934529.3125,1.254848125E7,3.97149175625E7,1858350.8125,2022416.5625,1.4346046158823533E7,8106230.718627451,9383539.125,7.223928701495098E7,1.50162015625E7,9800127.386029411,Ger.,3.56077125456721E7,GM,Germany,1.6273154980392128E7,11413.69411764708,Europe,"{""type"":""Point"",""coordinates"":[10.372575736879691,51.04952573474006]}"
000020dcf1fbdf07fe34,3.3264936282225485E9,,3244653.875,7193854.5,1738186.3867647059,,648145.625,,2.2813812416176468E7,4.319223475E7,6.8677503375E7,,,8342129.246813725,1940994.968872549,640781.4375,9364802.030147057,3877067.5625,4132994.1017156863,Czech.,7862206.093340982,EZ,Czechia,3868476.4666666677,5404.941176470583,Europe,"{""type"":""Point"",""coordinates"":[15.338716833941703,49.743625212111446]}"
00002838bb3be6e0da41,2.9072238501073537E9,1308898.625,2.6946246E7,2.232853E7,9843068.375,1314640.375,4.01212418125E7,3277569.1875,1.77706614375E7,9886899.8125,1.505860425E7,1968323.9375,4580470.9375,660239.25,1.3287486094117647E8,9168975.25,5910654.4375,2.948351735E7,2.89054596875E7,Slov.,4887553.319066976,LO,Slovakia,3153044.815686273,4974.333333333333,Europe,"{""type"":""Point"",""coordinates"":[19.474360172456635,48.713163144200976]}"
00002fd2bce13940b0a4,3.222401938254167E9,1364500.25,2708289.6875,4084671.3125,2177846.5544117647,683324.3125,2727372.125,4783998.8125,7557357.125,5483190.0,4097576.625,682531.9375,1352541.75,4771433.125,3397295.5,3891000.5080882353,2067100.5,6874173.75,3396192.3125,Hung.,9274989.286819035,HU,Hungary,2483047.670588238,4822.882352941177,Europe,"{""type"":""Point"",""coordinates"":[19.395645871083325,47.16816270768714]}"
0000f8c57bfedcb430de,4.2437205156544113E8,,692430.75,,700318.5625,,1.39643274375E7,,2089878.0625,695552.0625,7833381.11004902,,,,,2074609.3125,2787097.9375,,790248.8610294118,Slo.,2022671.0504523304,SI,Slovenia,1677376.4470588227,656.1372549019608,Europe,"{""type"":""Point"",""coordinates"":[14.817657133830776,46.119726562098336]}"
000097f02c06d9e01a16,3.3680411631860294E9,,673187.5625,684002.75,679126.6875,,1319545.875,2023424.875,,686147.125,1.0016048639950981E7,,1.69699654375E7,4742720.080882353,671235.875,677646.25,1.2761541375E7,1.69918408125E7,1358365.1875,Aus.,8369587.996004808,AU,Austria,5428081.364705881,5086.341176470587,Europe,"{""type"":""Point"",""coordinates"":[14.12572002095047,47.593735554024455]}"
000083e3dd1b854fe89b,0.0,,,,,,,,,,,,,,,,,,,,113.51936367094771,UU,Dragonja River Mouth,29.196078431372552,0.0,Europe,"{""type"":""Point"",""coordinates"":[13.61993446335212,45.463747319745124]}"
00002dad4b1c9a0e3df7,1.2411916063799019E8,,,,,,,,,,1358025.75,,,2762788.0,,,,,,Switz.,4118221.893797962,SZ,Switzerland,1892286.1607843123,187.66666666666669,Europe,"{""type"":""Point"",""coordinates"":[8.226523584592657,46.80116948995126]}"
000061545e8ff38bc896,0.0,,,,,,,,,,,,,,,,,,,Liech.,15958.87613030411,LS,Liechtenstein,10927.215686274516,0.0,Europe,"{""type"":""Point"",""coordinates"":[9.553055440342195,47.14173020967886]}"
00002dae42375bcab87a,7.897504393333332E7,,,,,643044.875,,,641616.0,,,,,,,,,,,Lux.,258722.8506268561,LU,Luxembourg,134560.8509803922,124.63529411764706,Europe,"{""type"":""Point"",""coordinates"":[6.092992303880065,49.77630996667662]}"
00006e2597c8aa2faee8,2.4821412245710787E8,,2471837.375,1228489.8125,612058.5,,,614516.875,625380.125,624773.125,,615743.6875,,,,613534.3125,,616234.0,,Neth.,3503374.848567174,NL,Netherlands,747392.333333332,416.235294117647,Europe,"{""type"":""Point"",""coordinates"":[5.603466598611604,52.242253906907564]}"
000027b63f42c397b21f,1.4157472384375002E9,,1289297.9375,724752.6291666667,643758.4375,10139.133333333333,639946.0,,,1908299.1875,1268291.25,,,,1932445.3125,647080.5625,3207525.1875,1285964.5625,626350.4375,Bel.,3054390.1297561503,BE,Belgium,1102738.3137254927,2229.407843137255,Europe,"{""type"":""Point"",""coordinates"":[4.668281627669755,50.64035211841074]}"
0000810b62c676452047,6.07630884511397E9,2.68481123125E7,1.080912744375E8,8.383778792095588E7,1.297105564375E8,1.0860305840625E8,1.2232657841764706E8,1.0076912948419118E8,1.3046069614142157E8,7.542023549264705E7,1.0961302672965686E8,3.581918559485294E7,4552844.5625,7.069200730514705E7,1.5800882125E7,3.4681660625E7,1.0052812484632352E8,1.72994065E7,1.1016627310159314E8,U.K.,2.4316809673421122E7,UK,United Kingdom,4713467.250980402,13126.219607843137,Europe,"{""type"":""Point"",""coordinates"":[-2.779718210464653,54.02578252225877]}"
00002bf76ee62de5991f,0.0,,,,,,,,,,,,,,,,,,,Jer.,12106.715363611413,JE,Jersey,1644.3882352941175,0.0,Europe,"{""type"":""Point"",""coordinates"":[-2.1321098779958434,49.2147092660001]}"
000044e7d4479b3ee4a5,0.0,,,,,,,,,,,,,,,,,,,Guern.,6630.495294804576,GK,Guernsey,1324.1764705882351,0.0,Europe,"{""type"":""Point"",""coordinates"":[-2.579847733983677,49.45719889461287]}"
00007457bf8668e26f4d,1.9232901651436274E9,4212572.25,4861547.0625,3010836.3125,5437437.75,4241407.8125,7881029.9375,7801066.125,1.73959025625E7,6549589.6875,6626652.0625,3607576.5625,600171.625,6023195.9375,1.69430650625E7,8522566.0,3.2172143875E7,8455075.6875,1.03321719375E7,Ire.,6958451.504048788,EI,Ireland,1034733.6392156846,3448.690196078431,Europe,"{""type"":""Point"",""coordinates"":[-8.155204473160088,53.1656652489458]}"
00005f6847dec5b5dcc0,4686469.9375,,,,,,,,,,,,,,,,,,,I. of Man,57802.872906168195,IM,Isle of Man,16047.549019607857,8.0,Europe,"{""type"":""Point"",""coordinates"":[-4.538092331809706,54.22624368216614]}"
0000185c3d6b3130bfb4,0.0,,,,,,,,,,,,,,,,,,,Faroe Is.,141881.6257256998,FO,Faroe Is,0.0,0.0,Europe,"{""type"":""Point"",""coordinates"":[-6.892740414625993,62.07114243921009]}"
0000fcaed067cad711ca,0.0,,,,,,,,,,,,,,,,,,,Ice.,1.0182250563272936E7,IC,Iceland,0.0,0.0,Europe,"{""type"":""Point"",""coordinates"":[-18.589757942647125,64.99249332252161]}"
0000ae578b262603724a,0.0,,,,,,,,,,,,,,,,,,,Grnld.,2.1325981835894E8,GL,Greenland,0.0,0.0,North America,"{""type"":""Point"",""coordinates"":[-41.82001635739151,73.10928258786957]}"
0000a530f99049cc924b,1.5190766254993707E11,2.5382156495433826E9,3.6778854828794117E9,2.8670382160791664E9,3.955356858539216E9,1.400204361764804E10,3.401410442508333E9,2.5412089374666667E9,2.944633672399265E9,3.436280186596569E9,3.909733833748774E9,9.331032543396812E9,3.473256757407108E9,4.1846640594539213E9,8.58655771141103E9,3.9506001722799025E9,4.699172597269853E9,2.698616841155147E9,2.803876375888235E9,Can.,2.695343496000603E8,CA,Canada,2.0301740543529436E8,362070.9176470586,North America,"{""type"":""Point"",""coordinates"":[-73.09243591517048,51.74208211434391]}"
000046c43378c07db8ad,0.0,,,,,,,,,,,,,,,,,,,St. Pier. & Miq.,23467.2540542485,SB,St Pierre & Miquelon,4643.666666666667,0.0,North America,"{""type"":""Point"",""coordinates"":[-56.31170105756224,46.933080199507735]}"
0000ce9dc1d6664c81c8,0.0,,,,,,,,,,,,,,,,,,,Can.,8.220066971250127E7,CA,Canada,77734.91764705919,0.0,North America,"{""type"":""Point"",""coordinates"":[-76.28317755102874,67.10327339089648]}"
0000d2a4231634f255bc,4.8350737569584076E10,3.392147708125E8,2.029217385E8,1.64205344425E8,5.929110525799019E8,3.299757457654412E8,3.09541672E8,3.236025131485294E8,3.6265427731715685E8,4.6999695537990195E8,5.223107393551471E8,1.6795657875E8,1.419558224375E8,2.5719452196936274E8,2.947453570901961E8,2.8707608514117646E8,3.468996447321079E8,3.000305854644608E8,2.3261520666985294E8,U.S.,1.9524736210357302E8,US,United States,7.593252614901945E7,77119.63529411767,North America,"{""type"":""Point"",""coordinates"":[-90.37434324169428,44.166673576080434]}"
0000172180439639d23c,1.448745381720087E11,4.267975072603799E9,7.448699907132109E9,1.0854963689357843E10,1.1340308723759192E10,8.236812575273407E9,5.180936451182598E9,1.5337074143904535E10,8.377423430644976E9,5.980720065639584E9,6.238043199532108E9,8.133726077382475E9,6.884607264423897E9,7.183179533355515E9,5.166572833949877E9,9.427479430628922E9,6.165209520007231E9,8.5328823740924015E9,4.987347630175613E9,Can.,2.3221446292475644E8,CA,Canada,1.6170493558431453E8,506529.97647058836,North America,"{""type"":""Point"",""coordinates"":[-105.18394997749262,54.3734395298484]}"
00006dee8ff7d4e4889d,3.288270990256118E10,9.446212207639706E8,1.133798477317647E9,1.0362518471154414E9,9.21866684582353E8,9.754432051107843E8,7.759545720362133E9,1.6215319581587012E9,9.482045515625E8,4.386131401904045E9,5.81840677625E8,1.9471716137389708E8,1.1852568281838237E8,8.020627568710786E8,1.3935350416150737E9,3.931152735926471E8,8.160742238580884E8,1.870573905960662E9,6.802390552084559E8,Can.,1.309635384952741E8,CA,Canada,2.4256453764705732E7,125947.64705882377,North America,"{""type"":""Point"",""coordinates"":[-105.5264634180458,64.52456276316343]}"
00007ced62600fbb48f5,0.0,,,,,,,,,,,,,,,,,,,Can.,3.003626735929248E7,CA,Canada,0.0,0.0,North America,"{""type"":""Point"",""coordinates"":[-82.90826623257277,79.16212201208808]}"
00005aff6dcf28f18d79,,,,,,,,,,,,,,,,,,,,J. May.,36868.97134625717,JN,Jan Mayen,0.0,0.0,Europe,"{""type"":""Point"",""coordinates"":[-8.402844941542345,71.01297706959762]}"
0000c4925d3c57da723a,0.0,,,,,,,,,,,,,,,,,,,Can.,4.8576996962505944E7,CA,Canada,0.0,0.0,North America,"{""type"":""Point"",""coordinates"":[-109.21131499369574,72.88388708029697]}"
00004d012f610b256fd3,9.65465813347784E10,5.012235264896324E9,6.023026552693382E9,9.12826855401875E9,1.3201793241100004E10,7.898204727871693E9,9.691902341424511E9,2.3711924900943627E9,3.86066380609375E9,9.667646160174877E9,1.2269360392209314E10,1.7084262782058947E10,1.3983499236026102E10,1.12438873561538E10,1.047326874293505E9,4.23585944825E9,9.2408501771875E8,1.7491455644746323E9,5.883469805083455E9,Rus.,3.6268349531557536E8,RS,Russia,1.4307779806666645E8,518410.61568627454,N Asia,"{""type"":""Point"",""coordinates"":[149.539532592406,65.91002149874113]}"
000040af4759e2077ecd,3.833962825637634E10,8.414349702555147E8,4.9788902802903185E9,4.7491318139117646E8,3.289133242199755E8,2.345719188261642E9,5.9948027478125E8,9.165705900940687E9,2.023513021148652E9,1.5140034247939951E9,9.34971604206495E8,1.8872666830901961E9,1.92290451675E9,6.623866647898774E9,7.665954659502084E9,6.11897472089228E9,1.0366301573099265E9,2.2554791416875E8,1.0898930564998775E9,U.S.,1.4949350751893777E8,US,United States (Alaska),7.677177517254886E7,206437.60784313723,North America,"{""type"":""Point"",""coordinates"":[-152.4580174172489,63.98434665911614]}"
00007ee914f663d4c9e3,2.10547122190473E10,2.5748116953125E8,1.7344737266047795E9,4.4587561684375E8,7.342213891055148E8,2.7883498970142155E9,1.1093985208878677E9,2.433985327491299E9,9.238578597106618E8,3.9795048091566176E9,7.573015240845588E8,2.2652741975E8,2.71932956375E8,5.024028643625735E9,6.566274561995344E9,1.4638054966852942E9,1.304051321929412E9,1.722970005625E8,2.9405329025012255E8,Can.,1.0566538940367846E8,CA,Canada,6.545054830196072E7,117173.75294117653,North America,"{""type"":""Point"",""coordinates"":[-130.40173410303092,64.65625520693159]}"
00005a0c1042f012cdf7,6.7633176042636024E10,7.120692122023284E8,2.673025908758333E9,1.7409175043665442E9,2.3480434101664214E9,1.4861837158026962E9,2.876003056869853E9,2.7373450987275734E9,2.1166296847639706E9,6.054932266242892E9,4.273545827584314E9,1.0292682733118873E9,1.4202581035574756E9,2.803193114101593E9,1.9227981252265933E9,2.7011033246443624E9,2.2871858459774513E9,1.5712241689884803E9,2.1024015450303922E9,Can.,8.118207845412058E7,CA,Canada,8.217676329019633E7,186301.86666666658,North America,"{""type"":""Point"",""coordinates"":[-125.50266473226722,55.15487244811515]}"
000070a796e7b930ea75,8.810225246560635E10,2.4050376205E9,9.49958784875E8,9.65744310375E8,2.204328254625E9,1.6127268225625E9,1.7420612570840685E9,1.969632707730392E9,3.2340183200669127E9,3.5631479019852943E9,3.191897898997549E9,2.6596681577759805E9,1.9729652159590688E9,2.5505697295634804E9,1.2359134197629902E9,2.327698958827206E9,4.1781986258362746E9,3.527442230930147E9,1.0504777408965687E9,U.S.,1.5096336331482425E8,US,United States,5.167528400000023E7,183933.58431372547,North America,"{""type"":""Point"",""coordinates"":[-114.53396465717056,44.480684364822686]}"
00008d13599b830706ee,2.4362500790402695E10,1.596048064375E8,1.113818479375E8,7.46992697375E8,5.166267394375E8,6.69731264E8,6.087512505409313E8,5.47495240875E8,1.2962171147455883E9,1.7890703547416666E9,1.8207120096732843E9,2.2104917905240192E9,5.386338985409313E8,4.7973969187279415E8,2.4018597115931374E8,9.050073684784313E8,1.0850363106012254E9,1.1916016801852942E9,8.998312375409313E8,U.S.,1.2933836324806099E8,US,United States,1.5236386709803976E7,50263.30980392157,North America,"{""type"":""Point"",""coordinates"":[-112.8657460230242,36.25782153047916]}"
0000f7a2ad32d0d18007,8.803332927292989E10,1.3288935285551472E9,1.172491230189093E9,5.0519900001125E9,1.5030057222187868E10,3.471238703325735E9,1.1773398706158087E9,5.046908346804167E9,2.66159595025E9,4.084439399807108E9,5.970495271403309E9,2.1269648744433823E9,2.626781112572427E9,2.850966537488848E9,8.252124861875E8,1.829256889303309E9,1.4060239669955883E9,1.1600095754344608E10,3.853919238320956E9,Rus.,1.7306104966545486E8,RS,Russia,1.5095168104705825E8,274582.2039215685,N Asia,"{""type"":""Point"",""coordinates"":[132.9349625273299,53.590339442429396]}"
0000e7a0578c27392e5b,0.0,,,,,,,,,,,,,,,,,,,,15.890204047654741,UU,Liancourt Rocks,0.0,0.0,E Asia,"{""type"":""Point"",""coordinates"":[131.8746442948289,37.249566906670765]}"
00005a9552937da1c1ed,,,,,,,,,,,,,,,,,,,,N. Mar. Is.,49023.70842556893,CQ,Northern Mariana Is,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[145.60895368638722,15.946335447422566]}"
00009b789213d82db5dc,,,,,,,,,,,,,,,,,,,,Marsh. Is.,12847.710684410653,RM,Marshall Is,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[169.15583907589826,8.432826225706174]}"
00007dc5d2541b4c2d87,,,,,,,,,,,,,,,,,,,,Wake I.,751.678017142672,WQ,Wake I,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[166.6384407706807,19.28859138867634]}"
0000dc163b2f8117d9b9,0.0,,,,,,,,,,,,,,,,,,,Kiri.,89079.9865070631,KR,Kiribati,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[-165.7333994623135,0.7857998577077606]}"
0000bc7b61e1aa6acd66,0.0,,,,,,,,,,,,,,,,,,,Micro.,65573.3641645624,FM,Fed States of Micronesia,3777.156862745099,0.0,Oceania,"{""type"":""Point"",""coordinates"":[155.17597204784124,7.1347101556852435]}"
